DAT,temp,humidity,co2,ec,white_led_sum,blue_led_sum,red_led_sum,all_led_sum,white_led_count,blue_led_count,red_led_count,all_led_count
0.0,17.516329993894047,52.77261646034717,52.77261646034717,1.6966557882164885,138943.6546,23420.7415,13961.547600000002,176325.9437,,,,
1.0,17.516329993894047,52.77261646034717,52.77261646034717,1.6966557882164885,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
2.0,17.36073329190606,53.20366317762432,53.20366317762432,1.714184496152659,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
3.0,18.15091340244926,51.73374313025391,51.73374313025391,1.7296496201060172,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
4.0,16.75184802971268,51.081657341413596,51.081657341413596,1.762563139633869,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
5.0,16.673318172814636,49.793668671441054,49.793668671441054,1.7787802400195505,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
6.0,18.541127727524103,47.13805914784604,47.13805914784604,1.76895196651065,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
7.0,18.303129740784453,46.11775532602808,46.11775532602808,1.7870060951154254,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
8.0,18.703888804382697,46.96791665289132,46.96791665289132,1.8021347908510041,138943.6546,23420.7415,13961.547600000002,176325.9437,9.0,9.0,9.0,9.0
9.0,18.847251422837427,48.08292063013138,48.08292063013138,1.8151454670274074,206494.04579999996,29918.5835,17507.784,253920.41330000001,13.0,13.0,13.0,13.0
10.0,19.600486052036242,49.5805112078898,49.5805112078898,1.8275503682759051,206370.28179999997,29849.6575,17522.6772,253742.6165,14.0,13.0,13.0,14.0
11.0,20.3860289761726,48.3803492389272,48.3803492389272,1.839636460227875,206713.72689999998,29866.889,17545.8444,254126.4603,14.0,13.0,14.0,14.0
12.0,20.06291650931036,48.30562486648555,48.30562486648555,1.8676324052115236,206803.45579999997,29921.7165,17507.784,254232.9563,13.0,13.0,13.0,13.0
13.0,19.637519743896622,52.10113594702332,52.10113594702332,1.9011005230543583,206447.6343,29870.022,17502.8196,253820.47590000002,14.0,13.0,13.0,14.0
14.0,21.58239756320647,54.51026687343214,54.51026687343214,1.911972953130797,206425.9756,29838.692,17517.7128,253782.38040000002,14.0,13.0,13.0,14.0
15.0,23.077074976245736,50.59708976662535,50.59708976662535,1.925005026829553,206466.19889999996,29824.5935,17497.8552,253788.6476,14.0,13.0,13.0,14.0
16.0,20.603190700352503,54.34964533176811,54.34964533176811,1.960126591410196,206791.07939999996,29929.549,17519.3676,254239.99599999998,13.0,13.0,13.0,13.0
17.0,18.630138819085186,59.66112862030633,59.66112862030633,2.0102978362805253,206679.69179999997,29888.82,17496.2004,254064.7122,13.0,13.0,13.0,13.0
18.0,17.21960293380508,60.13898347580067,60.13898347580067,2.0731306881275775,206787.9853,29879.421,17506.1292,254173.5355,14.0,13.0,14.0,14.0
19.0,16.800384479534078,60.639194501771556,60.639194501771556,2.1114540342889323,206419.7874,29852.7905,17497.8552,253770.4331,14.0,13.0,14.0,14.0
20.0,16.954345709677977,62.15562485088793,62.15562485088793,2.144872775105069,206067.06,29777.5985,17473.0332,253317.6917,14.0,13.0,13.0,14.0
21.0,16.795674595946313,64.33768544431578,64.33768544431578,2.185617759305559,206769.4207,29874.7215,17530.9512,254175.0934,13.0,13.0,13.0,13.0
22.0,16.966198172643306,64.65060869595358,64.65060869595358,2.222825411216085,206741.57379999998,29876.288,17494.5456,254112.40740000003,13.0,13.0,13.0,13.0
23.0,18.056198799958647,65.25309533228983,65.25309533228983,2.2548360124439393,206654.93899999998,29907.618,17511.0936,254073.6506,13.0,13.0,13.0,13.0
24.0,17.82472692223339,66.92884896937424,66.92884896937424,2.3143223413162706,206416.6933,29902.9185,17509.4388,253829.05060000002,14.0,13.0,13.0,14.0
25.0,16.99417027845015,67.92108496569378,67.92108496569378,2.383187591750715,206413.5992,29848.091000000004,17525.9868,253787.67700000003,14.0,13.0,13.0,14.0
26.0,18.197908352682997,69.58203383675114,69.58203383675114,2.4319925248342424,206753.95019999996,29907.618,17554.1184,254215.6866,14.0,13.0,13.0,14.0
27.0,20.560460306608125,70.90797549364827,70.90797549364827,2.4914026822001567,206757.0443,29906.0515,17554.1184,254217.21420000002,14.0,13.0,13.0,14.0
