DAT,temp,humidity,co2,ec,white_led_sum,blue_led_sum,red_led_sum,all_led_sum,white_led_count,blue_led_count,red_led_count,all_led_count
0.0,30.47102040413853,57.98273428784023,57.98273428784023,1.0581829716495263,209656.21599999996,0.0,0.0,209656.21599999996,,,,
1.0,31.722222207652152,59.18958341545524,59.18958341545524,1.0468906133539104,209625.27499999997,0.0,0.0,209625.27499999997,14.0,0.0,0.0,14.0
2.0,31.17891296160295,58.54721737684414,58.54721737684414,1.0436131846487937,209674.78059999997,0.0,0.0,209674.78059999997,14.0,0.0,0.0,14.0
3.0,30.719166460302095,59.42298611799871,59.42298611799871,1.04504355465372,209371.55879999997,0.0,0.0,209371.55879999997,14.0,0.0,0.0,14.0
4.0,29.48680535289971,61.03798607720264,61.03798607720264,1.051252382783225,209668.59239999996,0.0,0.0,209668.59239999996,14.0,0.0,0.0,14.0
5.0,30.984798923988738,59.83884138391724,59.83884138391724,1.0405374918154757,209578.86349999998,0.0,0.0,209578.86349999998,14.0,0.0,0.0,14.0
6.0,31.123733090760552,58.98945877533759,58.98945877533759,1.0353618550774424,209680.96879999997,0.0,0.0,209680.96879999997,14.0,0.0,0.0,14.0
7.0,31.460075209549327,58.63425612472091,58.63425612472091,1.0298801497452732,209619.08679999996,0.0,0.0,209619.08679999996,14.0,0.0,0.0,14.0
8.0,31.86494923704308,59.08346986600006,59.08346986600006,1.0261812588855879,209634.55729999996,0.0,0.0,209634.55729999996,14.0,0.0,0.0,14.0
9.0,31.73742699335744,59.07604627784358,59.07604627784358,1.0279250011367151,209715.00389999998,0.0,0.0,209715.00389999998,14.0,0.0,0.0,14.0
10.0,30.247622254810707,59.02709385087032,59.02709385087032,1.0388129649462559,209640.74549999996,0.0,0.0,209640.74549999996,14.0,0.0,0.0,14.0
11.0,28.6895138263702,58.56763884491385,58.56763884491385,1.0450863363421183,209588.14579999997,0.0,0.0,209588.14579999997,14.0,0.0,0.0,14.0
12.0,25.344791596465598,57.675833402739585,57.675833402739585,1.0661350873609334,209687.15699999998,0.0,0.0,209687.15699999998,14.0,0.0,0.0,14.0
13.0,26.365208256244625,58.94993057250972,58.94993057250972,1.0611411934925408,209690.25109999996,0.0,0.0,209690.25109999996,14.0,0.0,0.0,14.0
14.0,30.23388880623706,59.10513886610662,59.10513886610662,1.0381715976529604,209628.36909999998,0.0,0.0,209628.36909999998,13.0,0.0,0.0,13.0
15.0,25.55051780939098,58.737372835342455,58.737372835342455,1.0747624781705296,209250.88889999996,0.0,0.0,209250.88889999996,14.0,0.0,0.0,14.0
16.0,27.772152639759856,59.16861106819572,59.16861106819572,1.0630021421445683,209337.52369999996,42.2955,74.466,209454.28519999995,14.0,1.0,1.0,14.0
17.0,27.689310200735026,58.65239462633238,58.65239462633238,1.0710313265550813,104633.17969999998,21138.351000000002,33516.3192,159287.8499,14.0,13.0,13.0,14.0
18.0,30.597592782255802,60.56931728607288,60.56931728607288,1.0685028825144596,104707.43809999998,21060.025999999903,33539.4864,159306.9504999999,14.0,13.0,14.0,14.0
19.0,31.884271156540876,60.488057966889976,60.488057966889976,1.112120703410823,104682.68529999998,21100.7549999999,33534.522,159317.9622999999,13.0,13.0,14.0,14.0
20.0,30.759102348361576,59.909179775669834,59.909179775669834,1.2026323057070663,52540.9121,10603.6385,16850.8284,79995.379,13.0,13.0,13.0,13.0
21.0,30.94247162187162,60.02125829298837,60.02125829298837,1.3149158705495918,52528.5357,10598.939,16829.316,79956.7907,14.0,13.0,13.0,14.0
22.0,27.031271459910112,59.21697073138075,59.21697073138075,1.3573303083318349,52534.7239,10594.2395,16812.768,79941.73139999999,13.0,13.0,13.0,13.0
23.0,27.453046010061353,59.29991287538555,59.29991287538555,1.0157972402091884,60786.6886,12264.1284999999,19480.3056,92531.1226999999,13.0,13.0,13.0,13.0
24.0,24.82701379723014,60.33097228209173,60.33097228209173,1.0246591019133675,104500.13339999999,21128.951999999903,33456.7464,159085.8317999999,13.0,13.0,13.0,13.0
25.0,24.38351524232443,60.569446795379484,60.569446795379484,1.0051956174431247,104688.87349999999,21141.4839999999,33519.6288,159349.9862999999,13.0,13.0,13.0,13.0
26.0,24.97282554527804,60.59540710257383,60.59540710257383,0.9705537011839759,104682.68529999998,21157.148999999903,33527.9028,159367.73709999988,13.0,13.0,13.0,13.0
27.0,27.509350167649785,60.67396067243956,60.67396067243956,0.9408687741953433,104623.89739999999,21155.5824999999,33509.7,159289.1798999999,13.0,13.0,13.0,13.0
