DAT,temp,humidity,co2,ec,white_led_sum,blue_led_sum,red_led_sum,all_led_sum,white_led_count,blue_led_count,red_led_count,all_led_count
0.0,20.723040799583334,54.812707377500004,54.812707377500004,1.1893155555416668,206719.91509999998,29866.889,17545.8444,254132.64850000004,,,,
1.0,20.529027719166667,55.03034727041666,55.03034727041666,1.2231776069583333,206432.16379999998,29863.756,17486.2716,253782.19140000004,13.0,13.0,13.0,13.0
2.0,20.583790653333335,52.90411875708333,52.90411875708333,1.2190595997083333,206719.91509999998,29866.889,17545.8444,254132.64850000004,14.0,13.0,14.0,14.0
3.0,20.559999942083333,49.67263880833334,49.67263880833334,1.2228673542500001,206741.57379999998,29846.5245,17492.8908,254080.98910000004,14.0,13.0,14.0,14.0
4.0,21.003852872083332,51.85925999,51.85925999,1.217125677125,206432.16379999998,29863.756,17486.2716,253782.19140000004,13.0,13.0,13.0,13.0
5.0,22.347638812499998,58.31377974166667,58.31377974166667,1.2024610802916667,206456.91659999997,29860.623,17534.2608,253851.80039999998,14.0,13.0,13.0,14.0
6.0,23.183261804166666,57.00731847958334,57.00731847958334,1.1982191360416665,206162.97709999996,29843.3915,17482.962,253489.3306,14.0,13.0,13.0,14.0
7.0,22.606505284583335,55.633764777083336,55.633764777083336,1.2137420817916666,206673.50359999997,29852.7905,17532.606,254058.9001,14.0,13.0,13.0,14.0
8.0,22.217496077916667,65.10941262208333,65.10941262208333,1.2239655356666665,206432.16379999998,29838.692,17532.606,253803.46180000005,14.0,13.0,13.0,14.0
9.0,22.150476410833335,69.98323055125,69.98323055125,1.0871457070416668,206763.23249999998,29877.8545,17514.4032,254155.4902,14.0,13.0,14.0,14.0
10.0,23.322258065,71.41861162,71.41861162,1.2223611979583333,206809.64399999997,29929.549,17525.9868,254265.17979999998,13.0,13.0,13.0,13.0
11.0,23.6028638925,71.09883554083333,71.09883554083333,1.2290390834583333,204835.60819999996,29625.648,17391.948,251853.20419999998,14.0,13.0,13.0,14.0
12.0,22.645094390833332,71.25594503875,71.25594503875,1.240596329375,204009.48349999997,29779.165,17406.8412,251195.4897,14.0,13.0,13.0,14.0
13.0,22.6464425475,72.07859717083333,72.07859717083333,1.2463907686666666,206150.60069999998,29802.6625,17473.0332,253426.29640000002,14.0,13.0,13.0,14.0
14.0,22.167024225000002,72.6317804175,72.6317804175,1.259612738375,192876.9117,29166.6635,16821.042,238864.6172,14.0,13.0,13.0,14.0
15.0,22.034861038749998,74.09071571125,74.09071571125,1.2551463363333333,206410.5051,29819.894,17473.0332,253703.43230000001,13.0,13.0,13.0,13.0
16.0,23.305524542916668,73.88318601333333,73.88318601333333,1.245241479,206822.02039999998,29895.086,17506.1292,254223.2356,14.0,13.0,14.0,14.0
17.0,23.598204810416664,74.61310206958333,74.61310206958333,0.4152912255,206432.1638,29826.16,17476.3428,253734.66660000003,13.0,13.0,13.0,13.0
18.0,23.0442933775,76.72040360625,76.72040360625,0.0,206710.63279999996,29934.2485,17527.6416,254172.52289999998,13.0,13.0,13.0,13.0
19.0,22.16330214458333,76.5848429025,76.5848429025,0.9897377290000001,206116.56559999997,29835.559,17474.688,253426.8126,13.0,13.0,13.0,13.0
20.0,23.222871058333336,75.015269445,75.015269445,1.2424697580833333,206094.9069,29821.4605,17459.7948,253376.16220000002,14.0,13.0,14.0,14.0
21.0,22.912516225416667,76.87617960916667,76.87617960916667,0.5528308907916667,206775.60889999996,29953.0465,17539.2252,254267.88059999997,13.0,13.0,13.0,13.0
22.0,24.6351082175,78.22896481083333,78.22896481083333,0.171755998875,206351.71719999998,29862.1895,17516.058,253729.9647,14.0,13.0,13.0,14.0
23.0,25.49749838125,77.7214751,77.7214751,0.4478785622083333,206357.90539999996,29849.6575,17502.8196,253710.38249999998,14.0,13.0,13.0,14.0
24.0,23.131405714583334,77.5356172475,77.5356172475,0.0,206772.5148,29866.889,17545.8444,254185.2482,14.0,13.0,14.0,14.0
25.0,22.449419780416665,80.32329063875001,80.32329063875001,0.576280469875,206784.89119999998,29887.2535,17481.3072,254153.45190000001,14.0,13.0,14.0,14.0
26.0,21.847454352916667,81.20645830125001,81.20645830125001,0.0,206098.00099999996,29860.623,17494.5456,253453.1696,13.0,13.0,13.0,13.0
27.0,22.514767584583335,80.93352489125,80.93352489125,4.916666666666667e-07,206531.17499999996,29841.825,17482.962,253855.962,13.0,13.0,13.0,13.0
